OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-5759,2023-020Z,2025-04-20T21:01:15.032352,15.02537889,.0000951,43.0036,318.3842,253.4630,106.6108,0,U,55592,999,12036,.11017E-4,-.55E-6,0
STARLINK-5703,2023-020AA,2025-04-20T13:13:47.305344,15.02529054,.0001794,43.0035,320.2398,251.1353,108.9295,0,U,55593,999,12031,-.8548E-5,-.319E-5,0
STARLINK-5750,2023-020AB,2025-04-20T14:33:34.006176,15.02692388,.0001476,43.0055,319.8041,300.6613,59.4084,0,U,55594,999,12032,-.23253E-2,-.31604E-3,0
STARLINK-5740,2023-020AC,2025-04-20T22:41:46.672512,15.02533325,.0001352,43.0010,318.0404,228.2128,131.8599,0,U,55595,999,12037,-.75224E-5,-.305E-5,0
STARLINK-5729,2023-020AD,2025-04-20T14:30:20.822688,15.02539614,.0001337,43.0055,319.7894,269.3766,90.6924,0,U,55596,999,12032,.81001E-4,.891E-5,0
STARLINK-5743,2023-020AE,2025-04-20T14:19:42.555648,15.02549623,.0001672,43.0051,307.6330,268.2347,91.8304,0,U,55597,999,12046,.40729E-4,.347E-5,0
STARLINK-5756,2023-020AF,2025-04-20T14:34:02.923392,15.02568254,.0001899,43.0038,307.6717,262.3990,97.6637,0,U,55598,999,12046,.43745E-3,.5715E-4,0
STARLINK-5761,2023-020AG,2025-04-20T20:52:12.957888,15.02551668,.0000688,43.0044,306.2046,246.4383,113.6388,0,U,55599,999,12050,-.12374E-3,-.1875E-4,0
STARLINK-5755,2023-020AH,2025-04-20T12:35:59.185248,15.02539238,.000136,43.0040,307.9324,273.8407,86.2279,0,U,55600,999,12045,.50753E-4,.482E-5,0
STARLINK-5744,2023-020AJ,2025-04-20T22:24:11.475360,15.02537455,.0002393,43.0074,317.9540,253.3759,106.6821,0,U,55601,999,12037,.29056E-4,.189E-5,0
STARLINK-5764,2023-020AK,2025-04-20T22:24:44.122464,15.02534491,.0001335,43.0041,305.8217,267.5820,92.4870,0,U,55602,999,12051,.19945E-4,.66E-6,0
STARLINK-5735,2023-020AL,2025-04-20T14:16:30.248256,15.02538502,.0001347,43.0042,307.5990,270.2293,89.8395,0,U,55603,999,12046,.87772E-4,.982E-5,0
STARLINK-5748,2023-020AM,2025-04-20T11:56:23.669952,15.02536199,.0001157,43.0057,294.7222,265.2901,94.7809,0,U,55604,999,12060,.99547E-4,.1141E-4,0
STARLINK-5725,2023-020AN,2025-04-19T22:12:49.844160,15.02529603,.0001505,43.0032,311.1772,262.6448,97.4223,0,U,55605,999,12036,-.48204E-4,-.855E-5,0
STARLINK-5700,2023-020AQ,2025-04-20T14:00:31.483008,15.02538099,.0002344,43.0080,307.5161,269.3165,90.7408,0,U,55607,999,12046,.813E-4,.894E-5,0
STARLINK-5726,2023-020AR,2025-04-20T21:55:58.177920,15.02545196,.0001429,43.0039,305.6935,264.2234,95.8446,0,U,55608,999,12051,.4672E-4,.428E-5,0
STARLINK-5719,2023-020AS,2025-04-20T22:03:57.479328,15.02525341,.0002544,43.0026,305.7300,230.4207,129.6411,0,U,55609,999,12051,-.10708E-3,-.165E-4,0
STARLINK-5722,2023-020AT,2025-04-20T21:44:46.769568,15.02534073,.000136,43.0026,305.6330,252.3924,107.6769,0,U,55610,999,12051,.15314E-4,.3E-7,0
STARLINK-5730,2023-020AU,2025-04-20T21:41:35.029824,15.02536281,.0000977,43.0034,305.6196,287.0331,73.0405,0,U,55611,999,12051,.26502E-4,.154E-5,0
STARLINK-5734,2023-020AV,2025-04-20T21:39:59.588064,15.02534051,.0000803,43.0005,305.6150,271.4197,88.6554,0,U,55612,999,12051,.22727E-4,.104E-5,0
STARLINK-5715,2023-020AW,2025-04-20T21:51:10.726848,15.02527346,.0000984,43.0023,305.6714,271.7404,88.3325,0,U,55613,999,12051,.11686E-3,.1375E-4,0
STARLINK-5714,2023-020AX,2025-04-20T21:46:44.448960,15.02537622,.0001752,43.0049,292.6069,286.0898,73.9751,0,U,55614,999,12066,.739E-4,.795E-5,0
STARLINK-5712,2023-020AY,2025-04-20T21:35:11.340384,15.02540642,.000166,43.0064,305.5890,279.8686,80.1969,0,U,55615,999,12051,.45158E-4,.406E-5,0
STARLINK-5710,2023-020AZ,2025-04-20T21:22:24.080736,15.02536693,.0001108,43.0043,305.5191,275.6616,84.4100,0,U,55616,999,12051,.11043E-3,.1288E-4,0
STARLINK-5721,2023-020BA,2025-04-20T21:30:23.713920,15.02536734,.0001223,43.0045,305.5623,269.9656,90.1046,0,U,55617,999,12051,-.79204E-5,-.311E-5,0
STARLINK-5717,2023-020BB,2025-04-20T21:20:48.261408,15.02545533,.0001532,43.0034,305.5136,280.0596,80.0073,0,U,55618,999,12051,-.59867E-4,-.1013E-4,0
STARLINK-5720,2023-020BC,2025-04-20T22:51:44.396352,15.02537302,.0000744,43.0033,305.1261,278.8437,81.2321,0,U,55619,999,12052,.10208E-3,.1176E-4,0
STARLINK-5718,2023-020BD,2025-04-20T21:11:12.992064,15.02544012,.0001785,43.0050,305.4560,213.6166,146.4564,0,U,55620,999,12051,.61752E-4,.631E-5,0
STARLINK-5709,2023-020BE,2025-04-20T21:27:11.873088,15.02539335,.0001662,43.0047,305.5439,263.5315,96.5338,0,U,55621,999,12051,.13849E-3,.1668E-4,0
STARLINK-5702,2023-020BF,2025-04-20T21:08:00.028032,15.02526626,.0002915,43.0051,305.4437,249.1460,110.9070,0,U,55622,999,12051,-.13547E-3,-.2033E-4,0
STARLINK-5698,2023-020BG,2025-04-20T16:14:26.420352,15.02540306,.0001297,43.0004,306.4896,204.0038,156.0744,0,U,55623,999,12048,.99371E-4,.1139E-4,0
STARLINK-5484,2023-021A,2025-04-18T22:52:01.045632,14.98332284,.0002972,69.9981,303.3168,270.5114,89.5705,0,U,55628,999,11965,.20493E-4,.152E-5,0
STARLINK-5497,2023-021B,2025-04-20T11:49:07.108896,14.98329311,.0002908,69.9982,299.4609,274.8039,85.2788,0,U,55629,999,11988,.2878E-4,.25E-5,0
STARLINK-5303,2023-021C,2025-04-19T22:48:02.744928,14.98318826,.0003011,69.9979,300.7766,279.4854,80.5964,0,U,55630,999,11950,.30884E-3,.3593E-4,0
STARLINK-5558,2023-021D,2025-04-20T12:37:09.741216,14.98330296,.0002896,69.9990,299.1744,262.9388,97.1442,0,U,55631,999,11989,.46883E-4,.466E-5,0
STARLINK-5546,2023-021E,2025-04-19T22:35:38.548896,14.99309507,.0008213,69.9974,300.7447,227.7989,132.2474,0,U,55632,999,11980,-.16928E-1,-.201608E-2,0
STARLINK-5498,2023-021F,2025-04-20T22:32:00.052800,14.98334355,.0002964,69.9983,298.2078,266.1481,93.9339,0,U,55633,999,11995,.49617E-4,.499E-5,0
STARLINK-5500,2023-021G,2025-04-20T22:37:59.167488,14.98491467,.0004087,69.9988,298.2235,264.6316,95.4377,0,U,55634,999,11995,.14864E-2,.17763E-3,0
STARLINK-5495,2023-021H,2025-04-20T12:30:51.352416,14.98327197,.0003525,69.9999,279.2888,264.8020,95.2737,0,U,55635,999,12038,.31031E-3,.3611E-4,0
STARLINK-5218,2023-021J,2025-04-20T12:43:10.691904,14.98316314,.0002244,69.9980,299.1877,282.2006,77.8901,0,U,55636,999,11989,.48506E-4,.486E-5,0
STARLINK-5062,2023-021K,2025-04-20T20:55:32.738016,14.98330608,.000288,69.9984,278.5017,266.3923,93.6907,0,U,55637,999,12043,.12821E-3,.1437E-4,0
STARLINK-5507,2023-021L,2025-04-20T12:49:10.831296,14.98321178,.0002803,69.9978,299.2028,269.6044,90.4794,0,U,55638,999,11989,.78068E-4,.838E-5,0
STARLINK-5508,2023-021M,2025-04-20T12:25:03.487008,14.98327876,.0002942,69.9987,279.2705,266.5567,93.5256,0,U,55639,999,12038,.12376E-5,-.78E-6,0
STARLINK-5069,2023-021N,2025-04-20T12:18:46.398528,14.98353441,.0002886,69.9989,279.2542,267.4050,92.6779,0,U,55640,999,12038,.26914E-3,.3122E-4,0
STARLINK-5065,2023-021P,2025-04-20T21:01:33.407040,14.98330146,.0003109,69.9989,278.5130,269.1788,90.9015,0,U,55641,999,12043,.63243E-4,.662E-5,0
STARLINK-5483,2023-021R,2025-04-20T11:36:46.902816,14.98326115,.0003276,69.9985,279.5484,269.6692,90.4091,0,U,55643,999,12037,.98153E-4,.1078E-4,0
STARLINK-5502,2023-021S,2025-04-20T12:42:50.643648,14.98313487,.0005078,69.9983,279.3147,278.5900,81.4683,0,U,55644,999,12038,.12872E-3,.1442E-4,0
STARLINK-5510,2023-021V,2025-04-20T21:31:34.207680,14.98332782,.0002838,69.9993,278.1862,271.0481,89.0353,0,U,55647,999,12044,.81482E-4,.879E-5,0
STARLINK-5501,2023-021W,2025-04-20T12:36:50.995008,14.98345622,.0003355,69.9985,279.3006,266.7263,93.3512,0,U,55648,999,12038,.11837E-3,.132E-4,0
STARLINK-5469,2023-021X,2025-04-20T21:43:35.629536,14.98330380,.0002937,69.9986,278.2152,268.6833,91.3990,0,U,55649,999,12044,.17927E-4,.121E-5,0
STARLINK-5494,2023-021Y,2025-04-20T22:01:37.355808,14.98336903,.0003164,69.9985,278.2595,269.7892,90.2905,0,U,55650,999,12044,.11217E-3,.1246E-4,0
STARLINK-5506,2023-021Z,2025-04-20T20:49:34.686048,14.98326109,.000142,69.9997,278.4878,277.1069,82.9929,0,U,55651,999,12043,-.6835E-4,-.908E-5,0
STARLINK-5487,2023-021AA,2025-04-20T12:12:47.944800,14.98329865,.0002975,69.9991,279.2408,268.4292,91.6527,0,U,55652,999,12038,.28276E-4,.244E-5,0
STARLINK-5067,2023-021AB,2025-04-20T21:25:33.561120,14.98332506,.0003055,69.9992,278.1712,266.0081,94.0729,0,U,55653,999,12044,.15011E-4,.86E-6,0
STARLINK-5070,2023-021AC,2025-04-20T21:07:38.965440,14.98269618,.0003187,69.9986,278.5326,266.2457,93.8338,0,U,55654,999,12043,-.53389E-3,-.6448E-4,0
STARLINK-5267,2023-021AD,2025-04-20T12:24:29.817792,14.98331263,.0003005,70.0000,259.3954,269.8579,90.2236,0,U,55655,999,12087,.53723E-4,.548E-5,0
STARLINK-5326,2023-021AE,2025-04-20T21:19:34.236480,14.98333637,.0003019,69.9987,278.1556,265.0625,95.0190,0,U,55656,999,12044,.15034E-3,.1701E-4,0
STARLINK-5328,2023-021AF,2025-04-20T12:36:31.215456,14.98334204,.0003048,69.9997,259.4243,268.9101,91.1709,0,U,55657,999,12087,.70095E-4,.744E-5,0
STARLINK-5307,2023-021AG,2025-04-20T21:37:35.015808,14.98329593,.0003,69.9990,278.2007,271.7607,88.3208,0,U,55658,999,12044,.23786E-4,.191E-5,0
STARLINK-5477,2023-021AH,2025-04-20T22:00:01.999584,14.98331223,.0003373,70.0007,258.4120,273.4920,59.3303,0,U,55659,999,577,-.48862E-3,-.5919E-4,0
STARLINK-5467,2023-021AJ,2025-04-20T19:19:03.088704,14.98329957,.0003296,70.0004,258.4001,258.3995,101.6794,0,U,55660,999,12092,.66883E-4,.705E-5,0
STARLINK-5475,2023-021AK,2025-04-20T20:07:07.994208,14.98333439,.0003347,69.9995,258.5102,272.5985,87.4791,0,U,55661,999,12092,.10895E-3,.1207E-4,0
STARLINK-5479,2023-021AL,2025-04-20T19:51:23.592960,14.99136061,.0003387,70.0003,258.4918,271.9602,88.1169,0,U,55662,999,12092,-.11599E-4,-.235E-5,0
STARLINK-5473,2023-021AM,2025-04-20T11:54:27.893088,14.98313346,.0003011,69.9995,259.3211,277.3181,82.7636,0,U,55663,999,12087,.71746E-3,.8474E-4,0
STARLINK-5480,2023-021AN,2025-04-20T20:19:45.333408,14.97912393,.0002008,70.0007,258.5427,222.3066,137.7938,0,U,55664,999,12092,-.45146E-2,-.52978E-3,0
STARLINK-5474,2023-021AP,2025-04-20T19:49:06.367296,14.98329317,.0003176,69.9994,258.4666,272.3426,87.7370,0,U,55665,999,12092,.34644E-4,.32E-5,0
STARLINK-5456,2023-021AR,2025-04-20T19:31:04.207296,14.98339593,.0003254,69.9997,258.4225,269.3084,90.7702,0,U,55667,999,12092,.16212E-3,.1842E-4,0
STARLINK-5455,2023-021AS,2025-04-20T20:13:09.962688,14.98325047,.0002974,70.0003,258.5242,259.0155,101.0670,0,U,55668,999,12092,.15009E-3,.1698E-4,0
STARLINK-5459,2023-021AT,2025-04-20T22:00:01.999584,14.98331087,.0003337,70.0006,258.2851,274.4482,170.9062,0,U,55669,999,581,.27648E-3,.3208E-4,0
STARLINK-5423,2023-021AU,2025-04-20T11:42:25.358400,14.98331130,.0003031,69.9993,259.2914,269.0656,91.0156,0,U,55670,999,12087,.95184E-4,.1043E-4,0
STARLINK-5460,2023-021AV,2025-04-20T19:13:18.986016,14.98329832,.0002974,69.9998,258.7688,268.7912,91.2906,0,U,55671,999,12091,.17143E-4,.112E-5,0
STARLINK-5463,2023-021AX,2025-04-20T19:37:06.818592,14.98334881,.0003394,69.9997,258.4326,274.0011,86.0760,0,U,55673,999,12092,.14119E-3,.1592E-4,0
STARLINK-5462,2023-021AY,2025-04-20T11:24:10.197792,14.98525527,.0003746,69.9992,259.2468,249.5539,110.5218,0,U,55674,999,12087,.23877E-2,.2866E-3,0
STARLINK-5232,2023-021AZ,2025-04-20T19:13:02.478432,14.98316019,.0003007,69.9995,258.3759,297.6012,62.4841,0,U,55675,999,12092,.26286E-3,.3044E-4,0
STARLINK-5300,2023-021BA,2025-04-20T18:00:51.671520,14.98331730,.0003077,70.0007,238.7333,267.4698,92.6109,0,U,55676,999,12140,.70439E-4,.748E-5,0
STARLINK-5324,2023-021BB,2025-04-20T19:18:44.813376,14.98320471,.0002816,70.0009,238.5171,258.1062,101.9781,0,U,55677,999,12141,-.21607E-3,-.2669E-4,0
STARLINK-5592,2023-028A,2025-04-20T14:44:01.615776,14.98319735,.000302,69.9996,339.1637,269.7547,90.3265,0,U,55741,999,11783,.87136E-4,.947E-5,0
STARLINK-5594,2023-028B,2025-04-20T14:50:02.507712,14.98328402,.0002993,70.0004,339.1791,262.2489,97.8330,0,U,55742,999,11764,.50192E-4,.506E-5,0
STARLINK-5602,2023-028C,2025-04-19T00:28:49.255392,14.98336386,.0002953,70.0003,343.2337,270.5917,89.4903,0,U,55743,999,11740,-.29671E-5,-.128E-5,0
STARLINK-5601,2023-028D,2025-04-20T14:50:16.719648,14.98330467,.0002643,70.0006,339.1795,267.2792,92.8064,0,U,55744,999,11764,.31044E-4,.277E-5,0
STARLINK-5579,2023-028F,2025-04-20T14:07:58.059552,14.98337238,.0002575,70.0010,339.0783,268.2688,91.8176,0,U,55746,999,11764,-.80484E-4,-.1053E-4,0
STARLINK-5539,2023-028G,2025-04-20T14:32:00.403872,14.98332528,.000286,70.0002,339.1341,271.2894,88.7938,0,U,55747,999,11764,.87629E-4,.953E-5,0
STARLINK-5580,2023-028H,2025-04-20T14:25:59.964672,14.98333437,.0003215,69.9992,339.1204,271.2888,88.7902,0,U,55748,999,11764,.30858E-4,.275E-5,0
STARLINK-5560,2023-028J,2025-04-20T01:24:55.847808,14.98320089,.0002492,70.0000,340.4360,261.2543,98.8333,0,U,55749,999,11756,-.61932E-4,-.832E-5,0
STARLINK-5573,2023-028K,2025-04-20T14:19:59.045952,14.98354712,.00032,69.9991,339.1036,271.3950,88.6842,0,U,55750,999,11764,.17861E-3,.204E-4,0
STARLINK-5577,2023-028L,2025-04-20T01:48:58.110912,14.98324829,.0002734,70.0016,340.4928,277.0389,83.0459,0,U,55751,999,11756,.58124E-3,.6848E-4,0
STARLINK-5613,2023-028M,2025-04-20T00:54:51.101280,14.98327006,.000284,70.0000,340.3634,269.1917,90.8917,0,U,55752,999,11756,-.56013E-4,-.761E-5,0
STARLINK-5617,2023-028N,2025-04-20T14:08:13.678944,14.98351049,.0003137,69.9968,339.0719,288.4881,71.5937,0,U,55753,999,11764,-.63183E-3,-.7628E-4,0
STARLINK-5612,2023-028P,2025-04-20T01:06:52.489440,14.98339224,.000311,69.9998,340.3925,248.6330,111.4498,0,U,55754,999,11756,-.66121E-4,-.882E-5,0
STARLINK-5619,2023-028Q,2025-04-20T00:49:04.632960,14.98331807,.0003055,69.9996,340.3420,271.1816,88.8993,0,U,55755,999,11756,.28655E-3,.3328E-4,0
STARLINK-5614,2023-028R,2025-04-20T00:42:49.837536,14.98330947,.0002893,69.9994,340.3333,264.5627,95.5202,0,U,55756,999,11756,.25541E-3,.2956E-4,0
STARLINK-5544,2023-028S,2025-04-20T14:01:55.921728,14.98384407,.0005689,70.0014,339.0596,256.8827,103.1697,0,U,55757,999,11764,.10638E-2,.12643E-3,0
STARLINK-5072,2023-028T,2025-04-20T01:00:53.303904,14.98313656,.000283,69.9998,340.3778,273.2963,86.7872,0,U,55758,999,11756,.12245E-4,.53E-6,0
STARLINK-5532,2023-028V,2025-04-20T15:02:02.152320,14.98341682,.0003087,69.9997,338.8058,269.4150,90.6655,0,U,55760,999,11765,.12038E-3,.1344E-4,0
STARLINK-5611,2023-028W,2025-04-20T12:55:47.245728,14.98333238,.0003012,69.9980,319.4206,264.5411,95.5404,0,U,55761,999,11812,-.13659E-4,-.256E-5,0
STARLINK-5603,2023-028X,2025-04-18T23:46:26.866272,14.98323170,.00029,69.9988,323.2461,269.5809,90.5018,0,U,55762,999,11789,-.11099E-4,-.225E-5,0
STARLINK-5593,2023-028Y,2025-04-20T00:48:50.404608,14.98320296,.0002567,70.0008,340.3506,258.2041,101.8830,0,U,55763,999,11756,.47512E-3,.5579E-4,0
STARLINK-5499,2023-028Z,2025-04-18T23:52:26.483808,14.98328044,.0002941,69.9990,323.2612,263.7157,96.3667,0,U,55764,999,11789,.35807E-4,.334E-5,0
STARLINK-5595,2023-028AA,2025-04-20T00:00:28.005696,14.98336819,.0003146,69.9988,320.7498,273.9265,86.1534,0,U,55765,999,11804,-.8643E-4,-.1124E-4,0
STARLINK-5599,2023-028AB,2025-04-20T13:49:36.654816,14.98329102,.0002959,69.9984,319.1459,275.2062,84.8759,0,U,55766,999,11813,.10114E-4,.28E-6,0
STARLINK-5606,2023-028AC,2025-04-20T16:00:01.999584,14.98367408,.0003134,70.0005,319.0949,268.4457,62.4656,0,U,55767,999,573,-.3264E-2,-.38861E-3,0
STARLINK-5583,2023-028AD,2025-04-20T22:00:01.999584,15.47817414,.0003435,70.0009,315.7370,275.9978,268.6717,0,U,55768,999,11823,.22437E-1,.129559E-1,0
STARLINK-5584,2023-028AE,2025-04-19T23:36:26.076096,14.98323972,.0002943,69.9987,320.6918,267.1882,92.8940,0,U,55769,999,11804,.10333E-3,.114E-4,0
STARLINK-5557,2023-028AF,2025-04-19T23:30:24.933600,14.98334353,.0003026,69.9991,320.6770,267.7127,92.3685,0,U,55770,999,11804,.31932E-5,-.55E-6,0
STARLINK-5591,2023-028AG,2025-04-20T13:43:35.912352,14.98325101,.0003503,69.9974,319.1317,274.5453,85.5306,0,U,55771,999,11813,.11254E-3,.125E-4,0
STARLINK-5835,2023-028AH,2025-04-20T00:30:43.980768,14.98332322,.0002983,69.9982,320.4233,269.5493,90.5324,0,U,55772,999,11805,.13126E-3,.1474E-4,0
STARLINK-5833,2023-028AJ,2025-04-20T14:07:39.351360,14.98351239,.0001753,70.0005,319.1883,291.5867,68.5105,0,U,55773,999,11813,.38502E-3,.4506E-4,0
STARLINK-5812,2023-028AK,2025-04-19T13:35:35.881728,14.98309705,.0003221,69.9987,321.6432,272.4014,87.6776,0,U,55774,999,11798,.48002E-3,.5636E-4,0
STARLINK-5809,2023-028AL,2025-04-20T23:08:22.151328,14.98339645,.0002904,69.9985,318.0943,252.7318,107.3524,0,U,55775,999,11819,-.15741E-3,-.1971E-4,0
STARLINK-5810,2023-028AM,2025-04-20T00:12:25.411680,14.98327161,.000303,69.9986,320.3769,270.1322,89.9489,0,U,55776,999,11805,.18268E-3,.2087E-4,0
STARLINK-5814,2023-028AN,2025-04-20T22:00:01.999584,14.98317957,.0003001,70.0004,318.1626,273.3554,235.7979,0,U,55777,999,11818,.15472E-2,.18411E-3,0
STARLINK-5816,2023-028AP,2025-04-19T13:11:32.183520,14.98325069,.0003183,69.9983,321.5845,271.5252,88.5542,0,U,55778,999,11798,.94455E-4,.1034E-4,0
STARLINK-5817,2023-028AQ,2025-04-20T12:31:08.051808,14.98338625,.000298,69.9983,299.0754,265.7682,94.3136,0,U,55779,999,11862,.66002E-4,.695E-5,0
STARLINK-5819,2023-028AR,2025-04-19T13:05:31.100640,14.98331515,.0002963,69.9987,321.5687,269.8429,90.2390,0,U,55780,999,11798,.29742E-4,.262E-5,0
STARLINK-5820,2023-028AS,2025-04-19T13:23:36.267360,14.98306810,.000326,69.9985,321.6488,267.0525,93.0261,0,U,55781,999,11798,-.12656E-3,-.1602E-4,0
STARLINK-5826,2023-028AT,2025-04-20T22:00:01.999584,14.98401666,.0002848,70.0000,298.4599,275.0466,76.9657,0,U,55782,999,11866,-.98937E-2,-.116419E-2,0
STARLINK-5825,2023-028AU,2025-04-20T00:00:02.000160,14.98323253,.0003176,69.9999,300.7694,273.2954,176.4278,0,U,55783,999,11853,.84067E-3,.995E-4,0
STARLINK-5797,2023-028AV,2025-04-19T11:59:21.331680,14.98331963,.0002866,69.9986,301.9326,267.0748,93.0083,0,U,55784,999,11846,-.18554E-5,-.115E-5,0
STARLINK-5818,2023-028AW,2025-04-20T21:56:00.673152,14.98313570,.0003277,69.9974,298.4396,264.9753,95.1032,0,U,55785,999,11867,.12087E-4,.51E-6,0
STARLINK-5823,2023-028AX,2025-04-19T11:59:06.991008,14.98330631,.0003028,69.9982,301.9322,269.6260,90.4552,0,U,55786,999,11846,.82153E-4,.887E-5,0
STARLINK-5811,2023-028AY,2025-04-20T21:49:57.342144,14.98325409,.0002817,69.9986,298.4265,266.2435,93.8402,0,U,55787,999,11867,.93109E-4,.1018E-4,0
STARLINK-5804,2023-028AZ,2025-04-19T12:05:07.234944,14.98343661,.0003014,69.9982,301.9460,272.1199,87.9615,0,U,55788,999,11846,-.33436E-3,-.4082E-4,0
STARLINK-5815,2023-028BA,2025-04-19T22:41:59.698176,14.98321999,.000273,69.9982,300.6801,270.0361,90.0485,0,U,55789,999,11852,.1858E-3,.2124E-4,0
STARLINK-5813,2023-028BB,2025-04-18T22:46:15.720384,14.98317667,.0002681,69.9986,303.2207,267.0885,92.9967,0,U,55790,999,11838,-.96015E-4,-.1238E-4,0
STARLINK-5807,2023-028BC,2025-04-19T23:06:06.268320,14.98307328,.0001825,69.9990,300.7429,323.1708,36.9326,0,U,55791,999,11853,-.69906E-4,-.926E-5,0
STARLINK-5856,2023-037A,2025-04-20T18:33:21.249504,14.98344061,.0001831,70.0041,38.7997,259.5528,100.5425,0,U,55914,999,11580,.14212E-4,.77E-6,0
STARLINK-5859,2023-037B,2025-04-20T22:00:01.999584,14.98368835,.0003104,70.0025,38.3337,267.6167,236.4589,0,U,55915,999,577,-.411E-2,-.48842E-3,0
STARLINK-5796,2023-037C,2025-04-20T18:27:20.963232,14.98324119,.0002331,70.0013,38.7812,255.5485,104.5416,0,U,55916,999,11511,.4451E-4,.438E-5,0
STARLINK-5855,2023-037D,2025-04-20T16:33:44.039520,15.42973243,.0013275,69.9868,358.4487,215.4704,144.5596,0,U,55917,999,11611,.15349E-2,.68457E-3,0
STARLINK-5867,2023-037E,2025-04-20T19:57:31.118688,14.98299732,.0003504,70.0016,38.6007,258.9530,101.1235,0,U,55918,999,11512,-.30808E-4,-.46E-5,0
STARLINK-5871,2023-037F,2025-04-20T18:09:29.486592,14.98364398,.0002603,70.0020,38.7378,281.0032,79.0835,0,U,55919,999,11511,.26411E-3,.3062E-4,0
STARLINK-5862,2023-037G,2025-04-20T16:38:52.321632,14.98346921,.0002018,70.0026,19.0416,272.4965,87.5963,0,U,55920,999,11559,-.82596E-4,-.1079E-4,0
STARLINK-5861,2023-037H,2025-04-20T19:21:24.414048,14.98333903,.0002744,70.0008,38.5091,265.1916,94.8930,0,U,55921,999,11512,.83278E-4,.901E-5,0
STARLINK-5863,2023-037J,2025-04-20T19:27:24.744384,14.98322044,.0002902,70.0006,38.5237,269.0086,91.0741,0,U,55922,999,11512,.13481E-3,.1516E-4,0
STARLINK-5854,2023-037K,2025-04-20T17:57:17.119584,14.98335247,.0002518,70.0018,38.7082,257.6684,102.4194,0,U,55923,999,11511,-.23866E-4,-.378E-5,0
STARLINK-5849,2023-037L,2025-04-20T18:08:59.818560,14.98312687,.000261,70.0024,18.8568,271.7711,88.3149,0,U,55924,999,11560,.69058E-3,.8153E-4,0
STARLINK-5922,2023-037M,2025-04-20T19:15:24.468192,14.98341304,.0001129,70.0009,38.4933,275.0770,85.0260,0,U,55925,999,11512,.34096E-3,.3979E-4,0
STARLINK-5921,2023-037N,2025-04-20T17:56:58.693056,14.98339049,.0002807,70.0019,18.8330,273.2547,86.8291,0,U,55926,999,11560,-.55007E-4,-.749E-5,0
STARLINK-5919,2023-037P,2025-04-20T11:02:05.636544,14.98846459,.0004854,70.0034,39.2803,322.4158,37.6662,0,U,55927,999,11507,.55075E-2,.67156E-3,0
STARLINK-5930,2023-037Q,2025-04-20T18:57:21.038976,14.98353486,.00018,70.0087,38.4571,255.8907,104.2052,0,U,55928,999,11512,.9681E-4,.1063E-4,0
STARLINK-5896,2023-037S,2025-04-20T04:25:48.930240,14.98328791,.0002436,70.0018,20.0763,257.5352,102.5534,0,U,55930,999,11552,.12216E-4,.53E-6,0
STARLINK-5897,2023-037T,2025-04-20T18:51:25.228224,14.98304271,.0001437,70.0025,38.4362,265.9787,94.1208,0,U,55931,999,11512,-.43547E-3,-.5281E-4,0
STARLINK-5848,2023-037U,2025-04-20T16:14:27.205728,14.98330315,.0002736,70.0000,358.6988,261.8214,98.2635,0,U,55932,999,11609,-.21727E-4,-.352E-5,0
STARLINK-5852,2023-037V,2025-04-20T17:50:57.393312,14.98329294,.000306,70.0027,18.8193,272.9516,87.1293,0,U,55933,999,11560,.18024E-3,.2058E-4,0
STARLINK-5927,2023-037W,2025-04-20T04:26:04.293888,14.98345631,.0003006,70.0023,20.0714,272.4672,87.6143,0,U,55934,999,11552,.7885E-3,.9332E-4,0
STARLINK-5920,2023-037X,2025-04-20T17:44:56.544576,14.98332225,.0001988,70.0029,18.8027,256.4903,103.6035,0,U,55935,999,11560,.70163E-4,.744E-5,0
STARLINK-5882,2023-037Y,2025-04-20T16:20:28.117536,14.98335928,.0002701,70.0024,358.7144,264.6111,95.4740,0,U,55936,999,11609,.40744E-3,.4773E-4,0
STARLINK-5913,2023-037Z,2025-04-20T17:38:57.513696,14.98317556,.0001868,70.0041,18.7915,252.7824,107.3130,0,U,55937,999,11560,-.14591E-3,-.1833E-4,0
STARLINK-5909,2023-037AA,2025-04-20T17:32:55.450176,14.98338474,.0002176,70.0040,18.7723,248.7647,111.3280,0,U,55938,999,11560,.27856E-3,.3233E-4,0
STARLINK-5918,2023-037AB,2025-04-20T04:31:50.062368,14.98328313,.0003206,70.0000,20.0865,272.9169,87.1623,0,U,55939,999,11552,-.6553E-4,-.875E-5,0
STARLINK-5864,2023-037AC,2025-04-20T03:01:42.523968,14.98327157,.0002781,70.0015,20.2717,265.7206,94.3636,0,U,55940,999,11551,.63649E-4,.667E-5,0
STARLINK-5914,2023-037AD,2025-04-20T18:02:58.708896,14.98334381,.0002625,70.0013,18.8464,265.1219,94.9640,0,U,55941,999,11560,-.12402E-4,-.241E-5,0
